N,P,K,temperature,humidity,ph,rainfall,label
76.11,20.75,39.7,31.69,82.07,5.15,1298.26,riz
117.09,20.95,22.76,27.99,82.47,6.3,1547.62,riz
60.91,34.3,27.53,28.76,84.13,6.22,1606.78,riz
76.27,26.95,45.98,31.47,72.12,5.31,2428.16,riz
104.19,32.66,26.08,27.88,84.02,6.36,1730.6,riz
60.92,26.66,27.59,26.5,89.15,5.8,2291.74,riz
71.31,28.45,49.31,23.02,70.17,5.87,1320.41,riz
104.9,33.29,33.02,24.59,78.69,6.45,1211.77,riz
95.37,27.27,39.13,24.42,84.28,5.18,1459.05,riz
112.65,29.77,20.41,24.48,74.29,5.54,1521.83,riz
63.75,24.18,41.98,28.07,83.46,5.16,2436.94,riz
110.31,31.1,44.69,31.33,80.89,5.4,2001.82,riz
104.57,29.76,35.64,22.68,77.42,6.84,1959.78,riz
92.3,20.38,31.05,30.95,83.33,6.57,1790.65,riz
97.81,19.97,41.16,26.28,78.85,6.3,2417.16,riz
63.84,31.49,28.77,26.44,70.44,5.6,1853.42,riz
63.37,24.82,47.81,23.05,85.29,5.82,2051.73,riz
75.61,18.19,24.81,22.7,73.71,6.33,2346.2,riz
108.85,28.7,23.31,24.89,76.2,5.5,1869.51,riz
92.13,22.14,30.61,30.29,85.79,5.62,2387.92,riz
117.17,21.53,30.63,27.06,88.82,6.75,1333.34,riz
83.56,26.07,35.09,23.94,87.18,6.35,2289.28,riz
111.53,29.97,33.18,28.11,73.21,6.35,1433.03,riz
101.64,19.59,23.53,23.65,70.04,6.44,2152.12,riz
90.9,18.23,22.51,22.19,73.31,6.78,1514.0,riz
81.26,17.11,26.67,27.19,82.16,5.49,1275.05,riz
83.46,19.68,26.59,31.6,82.33,6.11,1740.51,riz
85.74,25.82,40.89,29.02,73.43,6.0,1735.55,riz
112.23,27.63,35.98,23.15,82.11,5.23,1638.37,riz
68.57,28.84,26.19,25.92,87.91,5.41,1860.15,riz
85.16,15.36,43.78,22.69,79.49,6.12,2016.95,riz
101.32,20.07,20.3,29.23,80.71,6.67,2267.8,riz
110.6,24.7,30.01,29.92,79.03,5.37,2311.47,riz
112.95,24.33,22.27,25.88,86.07,6.8,1464.51,riz
64.02,32.55,31.68,27.42,89.36,5.13,2042.81,riz
64.45,22.51,44.11,26.33,89.94,6.12,1617.51,riz
73.21,22.01,31.18,22.69,77.39,5.93,2139.56,riz
99.4,29.18,20.25,24.18,83.23,5.97,1206.91,riz
108.27,30.46,36.45,22.66,85.33,6.17,2216.55,riz
105.1,31.06,35.54,23.4,83.42,6.24,2164.93,riz
70.19,18.9,46.71,29.5,88.16,6.52,1976.3,riz
99.25,32.78,37.36,28.32,73.13,5.95,2131.32,riz
76.26,19.05,29.41,24.42,74.3,5.85,2380.19,riz
90.42,18.76,22.31,28.96,77.66,6.64,2057.36,riz
107.77,20.44,40.77,24.64,88.78,6.27,1621.87,riz
76.17,18.82,40.84,24.19,81.91,5.53,2060.56,riz
108.9,30.56,42.83,23.88,71.77,6.4,1678.85,riz
85.94,15.62,27.79,22.34,87.58,5.49,1924.54,riz
62.34,28.34,29.69,30.98,87.76,5.65,2371.25,riz
119.77,31.51,45.35,24.49,81.53,5.13,1323.39,riz
119.93,21.53,42.45,30.07,87.16,7.0,1513.95,riz
62.42,23.22,23.9,22.22,77.21,6.57,1936.03,riz
78.77,28.09,26.96,22.14,85.29,6.25,2190.99,riz
62.34,31.74,38.59,27.63,82.49,6.73,1963.02,riz
94.86,34.81,42.7,26.42,84.15,5.78,1497.54,riz
95.81,33.56,47.87,25.42,80.55,5.42,2494.32,riz
118.87,27.99,44.13,29.15,81.86,5.11,1791.19,riz
100.49,28.55,31.19,31.42,73.35,6.0,2098.15,riz
101.83,27.97,28.26,23.56,82.72,6.2,1433.16,riz
102.31,24.1,40.03,30.37,73.39,5.04,2212.83,riz
96.58,28.99,45.14,30.03,89.22,6.07,1835.04,riz
84.11,18.07,37.18,24.77,88.43,6.17,1970.69,riz
81.3,16.04,20.95,26.23,71.69,6.21,2345.26,riz
112.97,28.18,26.34,30.63,87.72,5.39,2158.65,riz
100.06,44.08,79.86,18.42,77.43,6.75,1184.03,mais
112.55,45.42,33.12,22.69,56.68,7.45,1090.18,mais
139.68,48.14,34.26,23.4,56.78,5.92,737.62,mais
112.84,28.06,35.05,20.34,58.68,7.45,1055.58,mais
147.74,33.19,43.92,29.18,63.16,6.1,739.5,mais
89.08,27.69,47.77,27.44,56.56,5.92,1085.41,mais
90.28,30.28,73.23,20.17,57.07,6.47,781.45,mais
119.44,44.11,36.86,26.13,67.64,5.79,974.4,mais
99.15,34.64,34.11,24.43,62.66,7.14,634.19,mais
109.3,33.75,66.25,26.04,71.68,7.05,1117.32,mais
101.97,36.14,72.01,31.85,77.24,6.24,717.1,mais
114.26,42.25,54.63,24.76,75.96,6.22,1115.88,mais
108.48,29.85,52.7,28.67,58.15,5.89,1170.87,mais
92.28,37.03,58.97,24.85,71.12,5.96,931.6,mais
106.05,39.85,37.06,25.99,59.63,6.06,731.23,mais
92.8,44.77,44.29,30.98,79.25,6.64,685.8,mais
106.22,43.93,48.37,19.22,68.92,7.19,1077.56,mais
92.26,40.18,41.03,21.05,76.85,6.0,757.95,mais
80.05,46.12,69.63,26.78,73.76,5.8,874.99,mais
104.59,22.81,54.31,30.89,56.0,6.08,724.52,mais
96.67,47.25,53.4,24.53,74.01,5.81,892.36,mais
110.1,37.91,79.98,28.77,64.95,7.16,702.43,mais
82.13,26.13,47.02,25.15,70.38,7.32,905.91,mais
115.09,21.51,31.75,25.72,65.95,7.18,696.41,mais
81.75,33.47,41.87,18.69,73.11,5.72,964.99,mais
99.67,25.2,48.99,29.22,64.8,7.0,675.29,mais
134.09,27.11,63.87,25.92,78.23,6.27,639.7,mais
81.34,44.81,56.24,28.85,60.86,6.19,618.06,mais
147.3,40.04,76.66,21.72,70.29,6.86,790.53,mais
139.37,48.41,74.24,28.35,61.94,6.06,1178.02,mais
80.72,41.48,65.31,26.72,79.75,6.12,803.98,mais
85.53,33.28,43.05,22.81,75.86,7.37,711.44,mais
106.08,47.86,33.09,19.29,59.07,6.69,690.28,mais
147.77,33.4,55.08,21.45,66.77,6.82,1050.71,mais
132.77,37.34,75.22,29.44,73.93,5.61,604.13,mais
94.87,39.91,50.56,23.63,77.11,7.29,1145.51,mais
101.97,40.73,43.58,20.67,59.62,6.18,857.97,mais
138.17,23.6,66.75,25.44,62.2,6.49,779.97,mais
121.73,33.02,38.22,19.63,68.67,7.3,806.37,mais
131.31,39.76,76.58,29.49,69.17,6.81,1139.03,mais
107.97,29.8,30.54,29.57,75.02,5.71,946.11,mais
112.48,23.56,79.03,21.01,56.68,6.69,1043.32,mais
82.27,39.76,56.61,19.45,59.31,6.64,777.81,mais
145.68,44.56,79.18,21.64,79.24,6.36,808.51,mais
83.52,21.58,64.6,24.41,60.66,6.73,751.71,mais
120.43,30.78,71.18,29.49,66.93,6.2,817.54,mais
136.4,29.85,40.45,19.19,66.67,6.46,1104.55,mais
95.49,31.43,70.42,29.53,64.62,6.42,781.97,mais
145.28,23.56,76.69,27.57,68.29,5.57,885.36,mais
108.54,24.84,62.82,31.6,69.05,6.93,641.07,mais
109.24,23.49,60.64,31.14,71.54,5.65,812.8,mais
118.55,32.1,71.68,29.41,70.3,6.25,753.2,mais
87.41,30.65,50.66,27.46,71.45,5.64,837.16,mais
92.72,24.7,71.37,18.59,65.48,5.84,1127.6,mais
118.99,26.94,55.12,28.24,78.95,5.94,1131.71,mais
145.4,47.49,61.77,26.82,65.08,7.0,918.78,mais
127.42,32.85,66.57,29.54,58.66,7.17,924.18,mais
139.13,32.94,48.95,30.81,61.28,7.19,890.41,mais
115.99,29.25,58.65,22.55,55.98,6.04,603.83,mais
148.48,48.97,49.76,28.2,63.65,6.84,1083.26,mais
146.27,32.01,69.16,21.72,79.76,5.55,962.12,mais
126.17,40.64,36.02,31.14,59.53,6.75,733.61,mais
101.51,36.39,50.86,20.24,59.27,6.34,1054.37,mais
142.86,22.52,49.66,19.4,55.41,6.82,961.47,mais
91.41,27.01,31.19,29.69,79.37,5.77,738.89,mais
140.79,47.79,50.98,18.71,55.98,6.65,835.74,mais
82.01,37.5,30.57,29.02,62.66,5.58,953.01,mais
107.84,49.21,57.21,21.85,72.74,6.04,1142.55,mais
106.23,36.5,32.53,23.97,75.81,7.11,734.59,mais
95.83,44.52,76.52,19.34,66.25,6.17,1122.41,mais
85.85,26.33,67.62,18.72,67.31,6.38,800.64,mais
107.62,35.9,38.07,26.01,75.14,7.02,692.34,mais
90.45,28.05,48.05,23.72,71.99,5.61,620.8,mais
107.43,40.91,39.67,26.98,61.5,7.27,1137.41,mais
100.81,26.9,50.57,21.37,71.81,7.15,1003.86,mais
137.7,31.91,37.82,28.33,64.01,6.84,762.39,mais
85.69,49.78,37.81,31.84,79.43,7.09,995.65,mais
120.45,45.98,44.47,24.55,70.48,6.32,856.49,mais
103.12,36.93,72.53,20.82,78.36,6.88,1093.96,mais
118.93,43.39,30.81,29.46,56.0,7.28,1195.18,mais
100.58,26.31,68.27,21.54,76.64,5.71,675.57,mais
148.54,40.22,72.34,22.54,71.91,6.69,961.89,mais
127.78,37.26,51.45,21.86,74.21,5.95,1015.41,mais
96.33,38.76,67.35,21.06,56.5,5.76,963.6,mais
139.46,21.35,66.71,22.78,66.96,7.36,799.18,mais
112.57,20.41,34.08,21.62,55.7,6.76,855.84,mais
118.37,25.24,44.8,27.29,79.13,5.6,1134.23,mais
120.38,36.92,55.01,18.97,57.25,6.7,804.58,mais
144.21,32.2,37.16,28.01,62.33,6.55,1018.7,mais
143.02,43.77,63.82,27.51,78.65,6.09,600.67,mais
99.04,26.54,63.09,26.87,69.84,5.53,1037.27,mais
102.65,39.95,57.83,22.8,58.36,5.69,1098.91,mais
144.29,39.49,35.17,23.63,73.22,7.06,670.93,mais
80.0,41.36,47.83,21.56,55.32,6.58,1110.69,mais
147.03,36.97,55.72,19.19,68.72,6.26,964.28,mais
107.21,27.21,34.75,22.41,57.42,5.85,1192.4,mais
111.09,35.96,73.68,31.94,69.57,7.12,796.16,mais
101.4,32.08,63.63,27.55,62.88,5.77,979.44,mais
88.98,37.35,64.67,27.81,73.84,7.25,899.98,mais
131.12,38.58,39.33,18.36,62.11,6.39,970.26,mais
139.5,25.89,36.28,31.49,57.7,6.46,951.34,mais
117.9,22.58,32.85,19.48,69.64,6.59,740.24,mais
124.64,44.6,32.08,24.97,72.23,6.0,784.66,mais
122.95,46.94,70.5,26.16,73.26,6.23,984.58,mais
112.63,25.7,65.09,25.79,63.97,7.32,612.56,mais
102.1,21.71,68.33,27.83,63.28,6.85,837.56,mais
132.94,33.63,50.61,31.09,61.27,5.74,950.73,mais
147.85,31.34,33.1,22.75,67.65,5.82,994.86,mais
149.84,33.55,47.74,23.61,57.88,7.27,848.9,mais
107.11,39.79,52.1,27.08,56.54,7.13,1164.3,mais
125.41,48.64,37.57,24.68,70.05,6.66,840.88,mais
103.67,23.8,49.59,20.28,73.36,5.92,635.14,mais
118.67,37.86,73.6,26.08,63.64,7.11,924.17,mais
85.55,36.98,75.4,23.55,62.41,5.79,690.87,mais
110.29,37.87,34.03,31.15,73.88,6.67,1097.06,mais
85.61,34.31,61.5,29.6,74.59,6.05,1164.53,mais
88.7,46.25,78.55,20.48,73.05,5.58,843.25,mais
116.14,37.42,76.8,27.41,67.03,7.12,1170.32,mais
81.54,49.48,34.31,29.4,62.01,5.76,863.91,mais
125.08,31.43,32.73,26.39,77.56,6.27,729.8,mais
110.98,21.45,71.02,29.57,69.7,6.21,1079.87,mais
118.83,44.78,61.57,28.98,69.96,6.33,1174.77,mais
117.88,38.15,41.02,26.76,69.29,5.87,635.75,mais
122.31,42.91,56.17,21.17,71.66,5.66,865.1,mais
91.44,25.53,40.11,23.41,56.28,6.3,907.02,mais
113.83,31.48,71.96,20.03,67.64,5.62,642.69,mais
120.17,36.98,73.9,25.81,78.99,5.6,658.8,mais
83.08,25.56,57.06,27.04,56.14,7.39,1105.3,mais
100.76,22.32,38.49,19.78,58.08,6.54,747.51,mais
105.07,49.69,64.22,31.29,58.56,6.26,932.84,mais
85.37,20.13,63.52,26.99,65.27,6.48,849.27,mais
81.68,30.06,38.85,19.38,78.92,6.7,1037.19,mais
102.08,31.79,41.85,19.36,59.48,7.1,1006.53,mais
118.29,34.25,76.12,19.02,62.02,6.2,1069.46,mais
149.48,27.22,73.72,29.63,60.62,6.3,845.8,mais
148.48,25.43,69.96,22.68,73.27,6.34,947.02,mais
138.28,44.12,73.32,18.83,72.3,5.78,849.49,mais
118.4,32.08,55.98,31.95,58.38,6.85,837.6,mais
89.31,24.76,77.46,30.31,77.68,7.48,724.99,mais
104.88,40.08,54.19,23.86,63.95,6.69,945.36,mais
91.3,34.15,57.67,25.98,60.25,6.98,615.12,mais
104.84,43.41,58.19,21.66,72.37,6.63,1077.75,mais
131.45,38.3,54.41,19.86,61.53,6.34,959.58,mais
115.96,28.65,30.32,24.95,62.14,6.97,614.37,mais
120.94,48.24,38.72,24.6,57.29,6.75,930.32,mais
108.52,35.64,74.83,20.75,55.56,7.22,946.27,mais
142.35,37.91,70.51,24.02,73.75,7.33,943.27,mais
92.65,28.06,39.93,21.46,62.66,6.61,952.79,mais
109.85,38.46,34.08,19.23,59.3,6.54,728.4,mais
99.83,32.01,70.59,18.19,71.23,6.84,1079.19,mais
145.29,20.6,37.69,30.41,66.46,6.63,997.82,mais
127.53,47.95,79.85,28.08,62.18,7.26,629.53,mais
96.18,46.92,42.81,21.09,58.45,7.22,900.03,mais
127.24,27.17,67.9,28.64,62.81,6.32,725.81,mais
148.36,39.37,76.73,22.25,74.55,7.03,1014.99,mais
147.59,31.81,36.54,27.4,73.23,6.65,724.09,mais
115.31,29.37,51.37,27.03,73.63,5.96,843.2,mais
98.84,25.96,69.17,30.73,64.26,7.0,1138.2,mais
139.23,25.48,77.81,23.27,63.48,5.62,891.7,mais
87.63,27.46,45.85,29.32,76.89,6.1,1115.22,mais
140.01,42.94,37.33,27.66,78.63,6.87,798.97,mais
115.04,39.37,55.53,19.68,62.8,7.1,1116.85,mais
89.61,48.57,46.44,27.27,73.8,7.12,1167.45,mais
101.9,45.76,36.58,27.87,73.55,6.86,751.39,mais
141.11,25.07,32.68,28.04,66.89,7.2,830.04,mais
91.78,45.09,57.45,20.65,73.01,6.52,962.59,mais
112.26,44.86,71.48,27.93,57.64,7.18,1002.61,mais
128.79,30.89,73.96,28.16,57.81,6.32,1131.83,mais
83.3,48.84,63.96,26.84,61.76,6.0,1165.23,mais
100.88,43.27,49.66,19.95,55.27,6.59,1185.47,mais
105.84,30.72,47.2,25.29,66.02,7.26,903.31,mais
115.54,24.15,79.14,21.5,56.83,6.83,957.22,mais
109.06,32.67,69.25,20.74,75.51,6.8,851.38,mais
112.06,27.7,67.61,25.18,63.02,6.69,1197.44,mais
110.47,47.62,47.25,18.77,60.11,6.34,731.78,mais
80.02,47.45,72.19,28.39,59.2,5.74,640.56,mais
130.68,47.86,51.53,19.67,67.81,6.2,824.89,mais
123.49,41.56,35.53,18.5,79.86,5.97,632.3,mais
93.29,21.17,49.59,29.23,63.53,6.39,1005.35,mais
115.62,45.84,73.3,18.14,74.45,6.42,1193.3,mais
113.83,49.61,67.73,21.48,68.46,7.48,1114.52,mais
86.82,41.19,47.28,18.1,65.09,5.97,1091.32,mais
103.61,44.83,30.03,22.31,61.03,5.97,640.91,mais
93.1,36.67,44.57,23.84,64.42,7.25,1143.18,mais
114.51,29.9,35.34,31.35,56.51,6.1,778.84,mais
102.43,24.93,69.16,19.71,70.87,5.75,642.32,mais
143.66,25.7,71.06,25.62,56.95,7.41,748.18,mais
140.18,25.06,72.7,18.19,67.79,7.04,1160.88,mais
143.64,44.59,74.41,20.79,62.1,6.08,826.23,mais
107.53,36.34,37.99,27.68,59.19,6.12,902.01,mais
135.75,42.18,62.28,20.18,68.68,5.67,826.42,mais
108.95,21.19,43.7,31.38,78.84,6.2,625.86,mais
92.54,31.77,77.39,19.98,74.09,5.72,1188.75,mais
106.71,43.26,47.13,26.79,59.8,5.79,1162.84,mais
144.24,46.62,61.27,29.32,56.73,6.17,788.22,mais
124.5,30.68,37.43,26.35,75.36,6.26,679.36,mais
93.77,27.12,44.99,27.0,70.02,6.89,817.5,mais
137.68,26.12,53.45,29.21,59.5,5.72,1130.21,mais
104.01,40.52,31.27,27.66,62.9,5.61,965.89,mais
96.86,31.6,34.03,20.06,62.45,5.68,1146.5,mais
80.42,34.52,36.16,22.31,78.15,5.82,1179.5,mais
94.41,42.25,57.33,30.38,68.85,6.57,717.27,mais
91.64,47.49,46.39,23.21,74.0,6.18,1171.24,mais
131.65,37.92,74.04,18.69,61.43,6.43,736.19,mais
132.07,47.58,51.19,22.79,79.04,6.39,893.43,mais
104.62,47.29,58.45,28.67,75.3,6.18,860.22,mais
139.39,30.9,69.7,31.17,70.58,6.98,1083.06,mais
139.15,31.85,32.56,23.63,71.84,6.4,1049.38,mais
104.99,39.04,39.32,28.49,68.64,5.91,775.15,mais
132.4,34.48,40.8,31.54,72.88,7.41,856.26,mais
113.26,46.94,56.25,27.9,61.3,6.39,674.07,mais
94.42,20.03,31.96,31.68,61.06,6.83,1103.46,mais
118.55,24.59,66.41,26.4,73.28,7.04,1185.25,mais
120.15,30.25,62.42,18.96,77.43,5.74,796.71,mais
137.1,37.92,49.68,24.63,76.36,6.18,1121.79,mais
86.17,43.3,72.38,20.55,65.76,5.83,1023.96,mais
117.47,39.06,39.82,20.96,56.04,6.14,935.85,mais
140.06,40.01,51.77,31.34,72.98,7.36,916.55,mais
98.12,21.58,66.3,19.7,62.57,6.56,938.65,mais
122.04,24.99,48.99,26.64,79.25,6.96,1153.56,mais
133.35,37.75,39.6,27.33,70.58,6.7,893.87,mais
117.01,30.03,55.97,20.77,75.13,5.87,650.98,mais
110.54,39.75,51.89,21.87,68.95,6.19,1159.72,mais
144.59,35.07,46.39,28.32,55.92,6.45,801.79,mais
144.44,20.36,57.64,28.37,67.13,5.67,1183.48,mais
116.26,38.43,41.83,24.77,65.73,5.65,663.7,mais
138.62,27.19,39.75,25.07,74.22,5.62,946.08,mais
88.34,21.09,32.64,29.68,57.95,5.59,862.74,mais
139.08,27.87,51.09,18.56,66.23,6.66,942.54,mais
103.27,29.47,35.33,23.14,57.49,7.03,1179.76,mais
147.91,45.95,60.04,27.81,62.13,6.76,873.39,mais
113.74,42.73,44.1,22.45,78.12,5.61,891.38,mais
143.9,38.31,57.32,21.5,63.58,7.2,935.53,mais
116.03,22.99,30.8,31.49,64.42,6.71,647.83,mais
127.82,47.98,58.78,19.77,69.54,7.03,843.85,mais
141.59,39.46,74.96,26.73,58.28,6.12,721.08,mais
143.62,42.81,63.82,22.21,59.6,7.01,884.49,mais
95.81,38.5,32.02,22.57,66.71,5.8,1190.79,mais
94.64,23.91,40.18,28.77,65.64,6.63,612.61,mais
82.41,33.37,70.83,30.39,57.17,6.58,1147.94,mais
107.16,44.89,36.68,31.1,73.79,7.38,1005.97,mais
105.44,48.15,43.78,22.65,72.52,7.03,1157.64,mais
94.34,43.94,66.93,18.89,64.68,6.07,782.69,mais
148.81,39.28,65.88,31.67,64.43,7.1,860.72,mais
140.87,25.42,77.38,21.06,63.16,7.01,836.25,mais
122.57,33.34,67.12,21.2,56.46,6.1,884.59,mais
91.76,30.64,50.0,18.8,69.58,7.27,691.05,mais
121.85,39.94,50.97,27.82,65.27,6.51,604.41,mais
128.42,39.84,31.92,23.16,79.48,6.34,901.17,mais
143.7,41.52,59.1,29.17,76.61,6.41,885.07,mais
107.02,49.0,64.86,19.17,76.57,6.46,641.25,mais
118.48,32.51,73.89,20.86,75.66,6.62,632.77,mais
148.03,35.38,44.54,24.57,76.45,6.11,715.61,mais
89.03,28.94,69.0,24.6,60.69,5.83,799.64,mais
145.79,30.29,79.41,24.79,59.48,7.28,876.21,mais
129.68,49.51,32.51,19.35,73.01,6.06,710.58,mais
82.76,20.66,68.72,19.88,66.69,6.71,857.01,mais
81.9,43.51,30.53,28.67,77.33,6.37,921.33,mais
113.39,31.68,74.37,30.52,63.4,6.73,1156.14,mais
147.34,35.27,52.64,21.9,78.97,5.79,947.9,mais
99.78,28.37,50.25,31.98,56.37,6.66,649.54,mais
90.82,33.19,55.52,21.62,62.91,5.67,781.93,mais
147.66,48.34,46.74,25.99,77.74,5.51,1086.41,mais
146.39,22.74,38.07,31.45,68.44,5.53,754.58,mais
111.5,40.79,66.66,31.94,62.19,6.58,919.99,mais
108.4,25.07,78.87,29.95,67.46,6.71,736.36,mais
118.07,40.85,55.76,31.86,70.28,6.24,1063.29,mais
91.93,31.54,47.35,24.05,74.54,6.47,1076.41,mais
120.35,30.26,70.5,21.34,60.61,6.51,756.51,mais
80.64,39.45,55.55,24.24,79.17,6.64,1118.06,mais
89.76,37.08,73.4,26.16,72.95,6.24,655.47,mais
112.05,31.83,73.35,21.42,79.17,7.42,748.58,mais
104.36,46.87,78.33,24.21,63.02,6.55,1012.66,mais
99.14,42.09,32.58,18.69,64.66,6.21,789.38,mais
114.37,29.62,39.61,22.33,79.37,6.32,866.83,mais
120.36,49.5,42.08,27.54,72.9,6.71,653.15,mais
127.38,21.92,59.81,28.35,60.27,7.18,618.21,mais
139.07,33.81,40.88,19.87,78.83,5.65,719.46,mais
104.35,38.61,57.24,19.76,62.24,5.98,728.13,mais
108.78,41.12,40.87,23.13,64.77,7.45,1172.8,mais
136.01,27.25,33.4,22.44,61.67,6.51,1066.64,mais
140.08,45.35,47.98,27.62,62.82,5.62,1020.94,mais
80.69,32.28,46.47,27.71,74.16,6.11,1086.98,mais
100.57,33.39,66.35,27.7,79.68,5.95,997.39,mais
122.68,47.45,37.82,28.53,69.21,6.05,884.66,mais
103.36,37.38,74.45,25.97,70.79,6.54,630.7,mais
96.3,34.76,45.51,20.54,67.6,6.15,754.86,mais
112.48,24.0,76.39,30.15,72.69,5.71,1065.53,mais
136.56,43.03,35.7,27.01,75.86,6.65,987.84,mais
112.09,35.86,31.72,26.95,57.04,6.37,775.59,mais
118.18,24.0,64.58,29.13,59.08,5.71,687.31,mais
141.4,35.85,53.36,19.49,71.24,7.24,1096.91,mais
123.82,22.26,35.62,18.69,61.44,5.77,756.03,mais
106.95,48.29,60.52,29.69,72.76,5.73,1041.55,mais
99.26,39.17,47.05,31.97,61.59,6.06,1158.4,mais
81.73,40.9,66.27,29.71,79.36,7.45,639.17,mais
137.53,39.39,62.37,19.8,71.25,7.46,1147.09,mais
110.74,21.2,48.11,29.57,72.54,6.42,633.06,mais
109.88,34.07,76.43,26.98,62.79,6.55,639.63,mais
148.08,30.8,53.89,22.97,72.06,6.82,1029.19,mais
98.77,29.47,36.26,27.18,55.99,6.7,1121.82,mais
142.36,33.47,52.97,19.08,71.77,7.14,746.79,mais
109.49,45.17,73.86,21.4,68.76,5.88,661.13,mais
143.78,44.62,68.0,18.68,76.09,6.38,805.44,mais
118.25,22.74,67.83,26.15,59.66,5.88,710.55,mais
83.99,37.63,72.02,18.24,56.23,6.65,1091.7,mais
102.87,30.49,59.82,21.84,55.67,6.97,975.39,mais
120.65,42.25,63.76,20.88,63.81,5.75,677.91,mais
127.33,45.76,78.14,26.8,59.6,5.71,1087.71,mais
120.51,38.55,69.07,27.85,75.86,5.61,1048.51,mais
139.56,28.58,62.02,22.4,78.95,5.57,947.88,mais
91.66,41.37,38.79,21.3,67.36,7.33,727.03,mais
90.1,42.77,55.03,30.76,58.67,6.79,739.73,mais
90.97,40.5,59.68,28.57,62.74,6.4,843.28,mais
148.89,28.77,44.74,22.96,69.11,6.0,1149.17,mais
98.6,46.87,35.17,27.19,77.67,5.84,1181.0,mais
111.7,48.37,63.84,22.22,59.71,6.11,655.81,mais
90.07,23.14,51.15,29.14,58.53,5.76,986.06,mais
93.8,22.93,38.34,30.93,75.54,6.21,993.49,mais
117.61,40.31,64.13,26.8,61.65,5.58,873.34,mais
142.37,37.08,71.62,31.88,59.09,6.88,1004.58,mais
148.6,49.57,64.33,21.41,74.96,5.71,1068.42,mais
143.71,31.49,61.53,24.02,65.94,6.12,1057.28,mais
145.53,48.22,38.74,30.25,73.44,6.01,640.37,mais
98.76,47.37,61.66,28.09,61.43,6.94,616.87,mais
106.27,38.8,37.3,29.52,60.88,6.8,843.12,mais
121.72,23.22,30.85,30.73,61.74,7.14,1199.61,mais
94.8,27.96,63.14,31.52,77.9,6.51,1077.07,mais
89.5,49.32,78.22,20.29,62.49,5.7,763.03,mais
137.12,31.35,34.42,22.79,79.53,6.76,849.7,mais
91.66,49.59,71.04,21.94,56.75,5.61,672.23,mais
120.65,47.86,54.84,29.8,66.15,6.92,1039.12,mais
92.18,30.84,61.87,18.99,64.04,6.57,1197.73,mais
113.22,44.48,51.6,29.15,69.89,7.27,846.57,mais
122.3,38.9,50.87,20.02,57.34,5.53,1124.12,mais
96.55,26.35,66.8,22.48,67.65,5.83,1175.85,mais
139.61,45.91,50.34,28.67,58.6,5.52,611.98,mais
121.06,33.66,55.9,18.1,65.57,6.94,865.62,mais
131.26,26.99,70.66,26.24,60.27,5.97,976.82,mais
138.1,32.47,42.92,30.14,71.73,6.4,892.74,mais
94.3,38.8,47.94,31.94,67.0,6.47,939.51,mais
144.17,44.02,52.56,28.06,69.66,6.48,715.39,mais
112.48,27.37,75.74,22.7,78.81,6.57,978.93,mais
118.01,23.88,48.79,19.39,70.57,6.39,1066.79,mais
95.43,24.94,50.32,30.97,72.76,6.34,910.36,mais
85.89,49.54,63.32,22.0,69.65,5.72,1179.5,mais
92.23,39.44,42.27,28.05,74.42,6.85,968.7,mais
142.47,22.36,46.55,21.48,79.7,6.28,1039.57,mais
127.93,26.36,41.95,21.94,65.28,5.97,611.79,mais
141.56,48.97,47.08,22.74,55.18,6.86,1095.26,mais
90.26,24.79,69.5,26.63,56.12,6.75,785.35,mais
105.81,43.09,70.55,23.6,78.68,6.31,1063.1,mais
113.87,46.93,75.39,19.22,78.41,7.15,1074.79,mais
94.06,44.15,72.51,22.05,78.81,5.6,689.95,mais
117.63,37.27,62.26,18.24,79.01,5.59,685.84,mais
80.98,37.01,76.61,27.32,75.57,5.53,925.21,mais
112.17,34.97,33.61,27.58,67.58,7.03,891.17,mais
90.46,39.45,38.62,30.21,70.33,5.81,1177.4,mais
116.29,22.19,61.34,21.54,75.09,7.14,1187.37,mais
115.13,33.65,67.67,19.85,68.67,6.59,653.68,mais
109.26,45.6,72.81,19.39,57.27,6.03,1124.86,mais
89.02,41.6,35.06,26.72,63.9,7.08,740.21,mais
124.74,27.07,65.68,30.23,58.17,7.23,956.15,mais
88.9,32.83,38.04,27.8,73.97,5.71,903.68,mais
137.02,48.08,55.68,31.3,68.39,6.29,1108.92,mais
114.51,34.16,54.52,29.85,75.8,6.31,799.98,mais
114.43,37.18,41.92,29.12,67.16,6.17,664.09,mais
96.72,48.48,45.25,20.36,66.52,6.11,621.1,mais
102.62,36.32,57.59,22.99,66.18,7.43,826.41,mais
98.08,27.3,52.89,28.63,60.15,6.92,612.69,mais
109.33,43.28,46.94,25.89,60.12,6.98,631.37,mais
139.68,25.95,73.72,22.94,73.07,6.14,1143.55,mais
88.86,25.36,54.65,19.15,59.9,7.39,1185.89,mais
106.34,47.7,57.24,21.78,72.56,6.82,1193.48,mais
98.55,40.16,32.6,19.59,55.1,7.5,1081.36,mais
135.07,35.29,45.0,20.12,62.12,6.25,1053.79,mais
117.78,22.32,30.9,19.43,65.26,7.37,982.44,mais
136.13,33.99,48.08,19.52,76.9,7.07,700.87,mais
115.86,34.62,61.25,31.25,69.49,6.58,630.19,mais
84.4,25.62,31.62,28.41,73.08,5.77,1101.65,mais
